occ_id,occ_title,sector,hisco,hisco_title,hisclass,hisclass_title,skill,skill_cat,manual,year,men,women,women2,total,total2
3226,Tram official,Services,36040,Buds Conductor,9,Lower Skilled Workers,3,Low,1,1910,53,0,0,53,53
3226,Tram official,Services,36040,Buds Conductor,9,Lower Skilled Workers,3,Low,1,1920,334.176648,70.620672,70.62067413330078,404.7973327636719,404.7973327636719
3230,Pilot personnel,Services,4240,Ship Pilot,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1870,816,0,0,816,816
3230,Pilot personnel,Services,4240,Ship Pilot,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1880,201,0,0,201,201
3230,Pilot personnel,Services,4240,Ship Pilot,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,243,0,0,243,243
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1870,594,3,3,597,597
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1880,1330,5,5,1335,1335
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1890,1552,7,7,1559,1559
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1900,1547,8,8,1555,1555
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1910,1797,12,12,1809,1809
3231,"Canal, harbor, and lighthouse personnel",Services,98920,"Dockmaster, Dry-Dock",9,Lower Skilled Workers,3,Low,1,1930,1008,23,23,1031,1031
3232,"Officials and authorities at pilot, lighthouse, canal, and port",Services,31090,Government Executive Officials not Elsewhere Classified,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1890,188,0,0,188,188
3232,"Officials and authorities at pilot, lighthouse, canal, and port",Services,31090,Government Executive Officials not Elsewhere Classified,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1900,203,0,0,203,203
3232,"Officials and authorities at pilot, lighthouse, canal, and port",Services,31090,Government Executive Officials not Elsewhere Classified,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1910,305,1,1,306,306
3232,"Officials and authorities at pilot, lighthouse, canal, and port",Services,31090,Government Executive Officials not Elsewhere Classified,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1920,2337,56,56,2393,2393
3232,"Officials and authorities at pilot, lighthouse, canal, and port",Services,31090,Government Executive Officials not Elsewhere Classified,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,1093,117,117,1210,1210
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1870,4332,0,0,4332,4332
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1880,5349,0,0,5349,5349
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1890,3502,0,0,3502,3502
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1900,3764,4,4,3768,3768
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1910,4353,0,0,4353,4353
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1920,6603,0,0,6603,6603
3233,Sea captain,Services,4217,Ship's Master (Sea or Inland Waterways),3,Lower Managers,2,Medium,0,1930,6663,0,0,6663,6663
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1870,13325,24,24,13349,13349
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1880,19340,103,103,19443,19443
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1890,23255,177,177,23432,23432
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1900,23616,184,184,23800,23800
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1910,24048,0,0,24048,24048
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1920,22383,544,544,22927,22927
3234,"Seamen, machinists, ship's firemen",Services,98100,"Ship's Deck Rating, Barge Crew or Boatman, Specialization Unknown",11,Unskilled Workers,4,Unskilled,1,1930,25304,0,0,25304,25304
3235,Steamship machinists and stokers,Services,98220,Ship's Fireman,9,Lower Skilled Workers,3,Low,1,1910,3006,0,0,3006,3006
3235,Steamship machinists and stokers,Services,98220,Ship's Fireman,9,Lower Skilled Workers,3,Low,1,1920,5577,0,0,5577,5577
3235,Steamship machinists and stokers,Services,98220,Ship's Fireman,9,Lower Skilled Workers,3,Low,1,1930,595,0,0,595,595
3236,"Managers in canal, harbor, and lighthouse",Services,22290,Other Transport and Communications Supervisors,3,Lower Managers,2,Medium,0,1930,58,0,0,58,58
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1870,827,22,22,849,849
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1880,778,2,2,780,780
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1890,1236,12,12,1248,1248
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1900,1774,12,12,1786,1786
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1910,2257,23,23,2280,2280
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1920,4085,90,90,4175,4175
3241,"Hauliers, drivers (owners)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1930,13551,203,203,13754,13754
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1870,931,0,0,931,931
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1880,515,0,0,515,515
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1890,786,0,0,786,786
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1900,1634,0,0,1634,1634
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1910,19059,13,13,19072,19072
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1920,9046,0,0,9046,9046
3242,"Hauliers, drivers (workers)",Services,98620,Animal-Drawn Vehicle Driver (Road),9,Lower Skilled Workers,3,Low,1,1930,25065,8,8,25073,25073
3243,Personal drivers,Services,98530,Taxi Driver,9,Lower Skilled Workers,3,Low,1,1880,2347,0,0,2347,2347
3243,Personal drivers,Services,98530,Taxi Driver,9,Lower Skilled Workers,3,Low,1,1890,4386,0,0,4386,4386
3243,Personal drivers,Services,98530,Taxi Driver,9,Lower Skilled Workers,3,Low,1,1900,8142,4,4,8146,8146
3243,Personal drivers,Services,98530,Taxi Driver,9,Lower Skilled Workers,3,Low,1,1910,840,0,0,840,840
3243,Personal drivers,Services,98530,Taxi Driver,9,Lower Skilled Workers,3,Low,1,1920,4446,3,3,4449,4449
3251,Stevedoring worker,Services,97120,Docker,11,Unskilled Workers,4,Unskilled,1,1910,7515,25,25,7540,7540
3251,Stevedoring worker,Services,97120,Docker,11,Unskilled Workers,4,Unskilled,1,1920,10303,1,1,10304,10304
3251,Stevedoring worker,Services,97120,Docker,11,Unskilled Workers,4,Unskilled,1,1930,13073,22,22,13095,13095
3253,Aviation,Services,22260,Air Transport Service Supervisor,3,Lower Managers,2,Medium,0,1920,36,3,3,39,39
3260,Office clerks within land transport,Services,39310,"Office Clerk, General",5,Lower Clerical and Sales Personnel,3,Low,0,1930,2426,711,711,3137,3137
3261,Dock workers (not drivers) in land transport,Services,98500,"Motor Vehicle Driver, Specialization Unknown",9,Lower Skilled Workers,3,Low,1,1930,2717,104,104,2821,2821
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1870,941,0,0,941,941
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1880,1259,12,12,1271,1271
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1890,3527,90,90,3617,3617
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1900,7559,161,161,7720,7720
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1910,1465,1,1,1466,1466
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1920,1600,0,0,1600,1600
3270,"City messengers, porters, iron carriers, wine carriers, lumberyard workers, etc.",Services,97190,Other Dockers and Freight Handlers,11,Unskilled Workers,4,Unskilled,1,1930,1133,0,0,1133,1133
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1870,298,5,5,303,303
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1880,712,37,37,749,749
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1890,1219,93,93,1312,1312
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1900,2112,274,274,2386,2386
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1910,5318,1173,1173,6491,6491
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1920,10600,5401,5401,16001,16001
3301,Banking and insurance agents,Services,44000,"Insurance, Real Estate, Securities or Business Services Salesman or Auctioneer, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,5058,210,210,5268,5268
3302,Banking and insurance service workers,Services,33140,Bank Teller,5,Lower Clerical and Sales Personnel,3,Low,0,1870,51,0,0,51,51
3302,Banking and insurance service workers,Services,33140,Bank Teller,5,Lower Clerical and Sales Personnel,3,Low,0,1880,66,0,0,66,66
3302,Banking and insurance service workers,Services,33140,Bank Teller,5,Lower Clerical and Sales Personnel,3,Low,0,1910,508,21,21,529,529
3302,Banking and insurance service workers,Services,33140,Bank Teller,5,Lower Clerical and Sales Personnel,3,Low,0,1920,1583,456,456,2039,2039
3302,Banking and insurance service workers,Services,33140,Bank Teller,5,Lower Clerical and Sales Personnel,3,Low,0,1930,5784,6523,6523,12307,12307
3303,"Bankers, bank and insurance directors",Services,21110,General Manager,1,Higher Managers,1,High,0,1930,812,3,3,815,815
3304,"Owners of pawn shops, exchange offices, etc.",Services,49020,Pawnbroker,5,Lower Clerical and Sales Personnel,3,Low,0,1930,104,40,40,144,144
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1870,712,502,502,1214,1214
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1880,1071,724,724,1795,1795
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1890,1084,1193,1193,2277,2277
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1900,1257,1727,1727,2984,2984
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1910,1585,4070,4070,5655,5655
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1920,1940,5294,5294,7234,7234
3410,Hotel owners,Services,51020,Working Proprietor (Hotel and Restaurant),1,Higher Managers,1,High,0,1930,2479,8625,8625,11104,11104
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1870,690,337,337,1027,1027
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1880,804,395,395,1199,1199
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1890,1166,3319,3319,4485,4485
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1900,1753,5019,5019,6772,6772
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1910,2722,8765,8765,11487,11487
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1920,4331,19139,19139,23470,23470
3411,Waiter,Services,53210,"Waiter, General",9,Lower Skilled Workers,3,Low,1,1930,1928,14202,14202,16130,16130
3412,Janitor,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1880,749,14,14,763,763
3412,Janitor,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1890,141,1,1,142,142
3412,Janitor,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1900,228,6,6,234,234
3412,Janitor,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1930,11434,2049,2049,13483,13483
3413,Gatekeeper,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1880,186,88,88,274,274
3413,Gatekeeper,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1890,799,170,170,969,969
3413,Gatekeeper,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1900,1586,289,289,1875,1875
3413,Gatekeeper,Services,55130,Janitor,5,Lower Clerical and Sales Personnel,3,Low,0,1910,7320,755,755,8075,8075
3414,Bather,Services,57070,Bath Attendant,9,Lower Skilled Workers,3,Low,1,1910,180,688,688,868,868
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1870,56,10,10,66,66
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1880,79,45,45,124,124
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1890,80,45,45,125,125
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1900,105,113,113,218,218
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1910,2037,890,890,2927,2927
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1920,1132,492,492,1624,1624
3415,"Barbers, hairdressers",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1930,2019,1605,1605,3624,3624
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1870,52,3,3,55,55
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1880,75,77,77,152,152
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1890,30,23,23,53,53
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1900,41,45,45,86,86
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1920,1780,861,861,2641,2641
3416,"Barbers, hairdresser assistants",Services,57030,Barber Hairdresser,9,Lower Skilled Workers,3,Low,1,1930,3256,3339,3339,6595,6595
3417,"Gatekeepers, woodcutters, porters, cleaning ladies",Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1920,2839,8575,8575,11414,11414
3417,"Gatekeepers, woodcutters, porters, cleaning ladies",Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1930,4616,5004,5004,9620,9620
3418,"Office staff, porters, butlers and chefs",Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1930,1181,3512,3512,4693,4693
3419,Kitchen personnel,Services,53100,"Cook, Specialization Unknown",7,Medium Skilled Workers,2,Medium,1,1930,521,22589,22589,23110,23110
3420,Cleaning staff at hotels,Services,54050,Chambermaid and Room Attendant,11,Unskilled Workers,4,Unskilled,1,1930,8,3991,3991,3999,3999
3421,Other hotel and restaurant staff,Services,54090,Other Maids and Related Housekeeping Service Workers,9,Lower Skilled Workers,3,Low,1,1930,3621,328,328,3949,3949
3422,"Railway guards, janitors, messengers, cleaning ladies",Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1920,6288.007,1659.620528,1659.620483398438,7947.62744140625,7947.62744140625
3422,"Railway guards, janitors, messengers, cleaning ladies",Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1930,5807,2187,2187,7994,7994
3423,"Stewards, cooks, kitchen and serving staff, cleaners",Services,54060,Ship's Steward,5,Lower Clerical and Sales Personnel,3,Low,0,1930,2496,1223,1223,3719,3719
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1870,4,872,872,876,876
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1880,0,2247,2247,2247,2247
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1890,16,3235,3235,3251,3251
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1900,47,5350,5350,5397,5397
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1910,113,9575,9575,9688,9688
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1920,145,1256,1256,1401,1401
3450,Laundress,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1930,357,3516,3516,3873,3873
3451,Laundry workers,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1870,1,0,0,1,1
3451,Laundry workers,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1920,208,8432,8432,8640,8640
3451,Laundry workers,Services,56010,"Launderer, General",9,Lower Skilled Workers,3,Low,1,1930,471,5834,5834,6305,6305
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1880,1254,44,44,1298,1298
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1890,1609,643,643,2252,2252
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1900,1801,1255,1255,3056,3056
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1910,2383,2362,2362,4745,4745
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1920,4035,5734,5734,9769,9769
3501,Teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1930,3769,4757,4757,8526,8526
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1870,371,747,747,1118,1118
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1880,578,1264,1264,1842,1842
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1890,392,1221,1221,1613,1613
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1900,369,803,803,1172,1172
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1910,339,536,536,875,875
3502,Private teacher,Services,13000,"Teacher, Level and Subject Unknown",2,Higher Professionals,1,High,0,1930,421,1673,1673,2094,2094
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1870,5137,1718,1718,6855,6855
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1880,4242,4402,4402,8644,8644
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1890,5119,6919,6919,12038,12038
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1900,5439,10100,10100,15539,15539
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1910,5999,15451,15451,21450,21450
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1920,7193,19436,19436,26629,26629
3503,Elementary school teacher,Services,13320,First-Level Education Teacher,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,9572,24139,24139,33711,33711
3504,University teachers,Services,13100,"University or Higher Education Teacher, Subject Unknown",2,Higher Professionals,1,High,0,1930,558,4,4,562,562
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1870,617,9,9,626,626
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1880,656,41,41,697,697
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1890,541,15,15,556,556
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1900,732,37,37,769,769
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1910,1225,169,169,1394,1394
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1920,1718,251,251,1969,1969
3510,Author,Services,15120,Author,2,Higher Professionals,1,High,0,1930,552,136,136,688,688
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1870,493,110,110,603,603
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1880,676,160,160,836,836
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1890,1033,315,315,1348,1348
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1900,1182,449,449,1631,1631
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1910,1904,1096,1096,3000,3000
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1920,3609,1947,1947,5556,5556
3511,Artists,Services,17000,"Composer or Performing Artist, Specialization Unknown",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,896,240,240,1136,1136
3512,Service within arts,Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1870,49,8,8,57,57
3512,Service within arts,Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1880,47,14,14,61,61
3512,Service within arts,Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1900,82,25,25,107,107
3512,Service within arts,Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1920,2253,2583,2583,4836,4836
3512,Service within arts,Services,59990,Other Service Workers Not Elsewhere Classified,9,Lower Skilled Workers,3,Low,1,1930,1522,876,876,2398,2398
3513,Civil servants for science and arts,Services,30000,"Clerical or Related Worker, Specialization Unknown",5,Lower Clerical and Sales Personnel,3,Low,0,1880,72,3,3,75,75
3513,Civil servants for science and arts,Services,30000,"Clerical or Related Worker, Specialization Unknown",5,Lower Clerical and Sales Personnel,3,Low,0,1900,119,6,6,125,125
3513,Civil servants for science and arts,Services,30000,"Clerical or Related Worker, Specialization Unknown",5,Lower Clerical and Sales Personnel,3,Low,0,1910,248,85,85,333,333
3513,Civil servants for science and arts,Services,30000,"Clerical or Related Worker, Specialization Unknown",5,Lower Clerical and Sales Personnel,3,Low,0,1920,1084,967,967,2051,2051
3513,Civil servants for science and arts,Services,30000,"Clerical or Related Worker, Specialization Unknown",5,Lower Clerical and Sales Personnel,3,Low,0,1930,798,1797,1797,2595,2595
3514,Service at newspaper and advertising agencies,Services,39120,Dispatching and Receiving Clerk,5,Lower Clerical and Sales Personnel,3,Low,0,1890,23,26,26,49,49
3514,Service at newspaper and advertising agencies,Services,39120,Dispatching and Receiving Clerk,5,Lower Clerical and Sales Personnel,3,Low,0,1900,34,66,66,100,100
3515,Acrobat,Services,17540,Acrobat,7,Medium Skilled Workers,2,Medium,1,1900,188,25,25,213,213
3515,Acrobat,Services,17540,Acrobat,7,Medium Skilled Workers,2,Medium,1,1910,335,38,38,373,373
3515,Acrobat,Services,17540,Acrobat,7,Medium Skilled Workers,2,Medium,1,1920,200,43,43,243,243
3515,Acrobat,Services,17540,Acrobat,7,Medium Skilled Workers,2,Medium,1,1930,218,33,33,251,251
3516,Officials within education,Services,19990,"Other Professional, Technical and Related Workers Not Elsewhere Classified",4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,531,155,155,686,686
3517,"Editors, journalists",Services,15920,"Editor, Newspapers and Periodicals",2,Higher Professionals,1,High,0,1930,1978,240,240,2218,2218
3518,Theater and cinema directors,Services,17420,Theatrical Producer,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,795,128,128,923,923
3519,Theater and cinema directors,Services,17320,Actor,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,700,421,421,1121,1121
3520,Dancers,Services,17230,Dancer,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,56,139,139,195,195
3521,Members of musical bands,Services,17140,Instrumentalist,4,"Lower Professionals, and Clerical and Sales Personnel",2,Medium,0,1930,2094,440,440,2534,2534
